id;weight_in_kg;number_packages;origin;destination
115531;1,04;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;328 Support Services GmbH 401999 197  Claude-Dornier-Strasse    DE - 82234 Wessling
112955;1,64;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;328 Support Services GmbH 401999 197  Claude-Dornier-Strasse    DE - 82234 Wessling
109818;2,9;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AEGEAN S.A. STORE (MAIN) 504118 668  Building 18/Ground Hall 1/7.01    GR - 190 19 SPATA, ATHENS
115656;1,74;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Aegean S.A. Store (Main) 504118 668  Building 57    GR - 190 19 Spata, Athens
118069;384;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AEQUS AEROSPACE CHOLET SAS SUP782069 91  Z.I. DE L APPENTIERE, BP 60632    FR - 49306 CHOLET
118058;301;6;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AEQUS AEROSPACE CHOLET SAS SUP782069 91  Z.I. DE L APPENTIERE, BP 60632    FR - 49306 CHOLET
111044;89;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AEQUS AEROSPACE CHOLET SAS SUP782069 91  Z.I. DE L APPENTIERE, BP 60632    FR - 49306 CHOLET
111035;137;6;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AEQUS AEROSPACE CHOLET SAS SUP782069 91  Z.I. DE L APPENTIERE, BP 60632    FR - 49306 CHOLET
107213;150;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AEQUS AEROSPACE CHOLET SAS SUP782069 91  Z.I. DE L APPENTIERE, BP 60632    FR - 49306 CHOLET
107208;150;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AEQUS AEROSPACE CHOLET SAS SUP782069 91  Z.I. DE L APPENTIERE, BP 60632    FR - 49306 CHOLET
118278;0,52;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AER LINGUS LTD 505036 661  MAINTENANCE HANGAR 6    IE - K67 W9P2 IRELAND
111522;8,22;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AER LINGUS LTD 505054 661  MAINTENANCE HANGAR 6    IE - K67 W9P2 IRELAND
108374;8,1;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AER LINGUS LTD 505054 661  MAINTENANCE HANGAR 6    IE - K67 W9P2 IRELAND
107825;8;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AER LINGUS LTD 505054 661  MAINTENANCE HANGAR 6    IE - K67 W9P2 IRELAND
107297;8,29;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AER LINGUS LTD 505054 661  MAINTENANCE HANGAR 6    IE - K67 W9P2 IRELAND
118256;7,93;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AerFin Ltd. 504220 661  Newton Road - RH109TS Crawley West Sussex
117563;8,82;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AerFin Ltd. 504220 661  Newton Road - RH109TS Crawley West Sussex
115432;32,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AerFin Ltd. 504220 661  Newton Road - RH109TS Crawley West Sussex
113811;2,08;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AerFin Ltd. 504220 661  Newton Road - RH109TS Crawley West Sussex
109906;1,84;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AerFin Ltd. 504220 661  Newton Road - RH109TS Crawley West Sussex
117429;0,54;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AERO-COATING GMBH SUP679421 669  GEWERBEGEBIET REDENTIN    DE - 23970 WISMAR
116259;8,84;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Aerospares 2000 Ltd. 504163 661  3 Caxton Way - WD18 8UA Watford,Herts
109230;8,86;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Aerospares 2000 Ltd. 504163 661  3 Caxton Way - WD18 8UA Watford,Herts
118220;5,24;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air Baltic Corporation A/S 504222 658  3 Tehnikas street,    LV - 1053 Latvia Riga Internat.
118211;5,35;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air Baltic Corporation A/S 504222 658  3 Tehnikas street,    LV - 1053 Latvia Riga Internat.
114736;10,07;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air Baltic Corporation A/S 504222 658  3 Tehnikas street,    LV - 1053 Latvia Riga Internat.
112214;1,51;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air Baltic Corporation A/S 504222 658  3 Tehnikas street,    LV - 1053 Latvia Riga Internat.
110816;0,33;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air Baltic Corporation A/S 504222 658  3 Tehnikas street,    LV - 1053 Latvia Riga Internat.
112212;5,7;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air Baltic Corporation A/S 504222 668  3 Tehnikas street,    LV - 1053 Latvia Riga Internat.
118228;1,65;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
117421;0,59;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
115649;2,91;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
114744;0,52;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
113690;0,89;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
112013;0,34;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
111381;0,37;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
110814;0,27;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
110691;0,34;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
109120;0,27;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
108292;0,9;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
108284;0,51;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
107744;0,64;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
107248;0,45;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500102 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
115651;0,59;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Air France 500137 668  Batiment 2 Zone de Fret 5    FR - 93290 Tremblay en France
118230;1,3;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
118209;1,25;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
117445;8,74;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
117440;8,88;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
116212;8,77;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
115653;4,17;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
114741;0,44;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
113698;2,05;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
112917;8,46;4;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
112186;2,47;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
111366;28;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
110689;0,55;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
109811;16,7;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
109125;8,68;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
108289;8,61;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
107872;1,82;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
107736;8,67;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
107320;8,31;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIR FRANCE INDUSTRIES 500137 668  RUE DE LA BELLE BORNE    FR - 93290 TREMBLAY EN FRANCE
109184;17,82;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS - POLE LOGISTIQUE 500219 226  155, Route de Colomiers    FR - 31700 CORNEBARRIEU
118224;0,52;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS - POLE LOGISTIQUE 500219 658  155, Route de Colomiers    FR - 31700 CORNEBARRIEU
118084;1,46;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 210  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  RP
112910;1,65;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 210  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  RP
114206;13,8;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 210  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  SP
117383;9,45;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 213  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  RP
114216;5,44;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 213  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  RP
114220;0,36;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 213  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  SP
112906;2,16;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 213  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  SP
107728;1,08;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 213  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  SP
107709;106;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 213  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  SP
118185;1,45;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 658  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  RP
110809;5,18;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 658  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  RP
109824;1,84;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 658  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  RP
107308;0,43;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 658  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  SP
111515;9,71;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 662  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  RP
107290;1,22;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 662  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  SP
118198;1,4;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 668  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  RP
112045;1,6;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 668  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  RP
115660;1,56;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence & Space - Integrated 501093 668  Carretera de la Esclusa, 15    ES - 41011 Sevilla   SPAIN  SP
117352;23,8;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence and Space GmbH 400401 197  EF Series Prod.Qatar, Hangar    DE - 85077 Manching
109053;15,12;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence and Space GmbH 400401 197  Eurofighter Series Produktion    DE - 85077 Manching
109175;15,03;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence and Space GmbH 400401 672  EF Series Prod.Kuwait, Hangar    DE - 85077 Manching
118049;99;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence and Space GmbH 400401 91  EF Series Prod.Qatar, Hangar    DE - 85077 Manching
118077;54,4;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence and Space GmbH 400401 91  Eurofighter Series Produktion    DE - 85077 Manching
112107;9,97;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence and Space GmbH 400410 197  RECHLINGER STRASSE, GEB.207    DE - 85077 MANCHING
112844;112;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS DEFENCE AND SPACE GMBH 500437 197  RECHLINER STRASSE, GEB.207    DE - 85077 MANCHING
115435;5,58;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence and Space GmbH 500437 669  Rechliner Strasse, Hangar 303    DE - 85077 Manching
118045;112;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Defence and Space GmbH 500437 91  Rechliner Strasse, Hangar 303    DE - 85077 Manching
107707;37;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Group Espana Logistic Center 504262 213  Calle Toledo, No.1    ES - 02520 Chinchilla de Montear
118235;65;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Group Espana Logistic Center 504262 668  Calle Toledo, No.1    ES - 02520 Chinchilla de Montear
118080;2,28;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
116297;2,4;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
109808;0,67;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
108258;2,26;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
107836;1,65;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
115605;7,67;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
114204;18,84;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
113829;1,55;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
112908;1,65;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
109022;3,59;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
109012;0,65;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
107838;2,42;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
107049;1,51;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 213  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
118187;5,05;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 658  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
111369;6,32;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 658  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
111520;21,14;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 661  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
118193;21,35;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 668  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
118191;18,87;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 668  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
112192;1,66;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 668  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
109135;2,25;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 668  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
109180;21,56;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401051 672  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
109805;0,66;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401052 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
109246;0,82;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters C/O DAHER 401052 210  1 Boulevard du 19 Mars 1962    FR - 95500 Gonesse
107899;5,58;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;Airbus Helicopters Deutschland 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 Donauwörth
114268;19,91;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 400530 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
118308;4,99;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
117361;18,86;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
116197;42,8;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
115535;18,82;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
114720;13,86;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
110835;5,45;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
108943;5,01;3;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
107907;47,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
114722;2,27;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 197  Industriestrasse 4    DE - 86609 DONAUWOERTH
118195;5,59;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 667  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
118189;18,93;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 667  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
112970;5,06;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
112968;5,09;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
111840;5,48;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
111838;5,51;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
111830;6,19;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
111828;6,22;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
111025;5,71;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
108226;5,52;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
108224;5,48;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
107811;6,16;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
107809;6,28;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
107046;2,19;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
107044;2,3;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
107040;0,48;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401051 669  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
118047;72,2;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH 401052 91  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 DONAUWOERTH
112105;0,44;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS DEUTSCHLAND GMBH W006085 197  Dr.-Ludwig-Bölkow-Strasse 3    DE - 86609 Donauwörth
117396;10,39;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS S.A.S. 500511 213  Airport Int.Marseille Provence    FR - 13725 Marignane
117490;10,54;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS S.A.S. 500511 226  Airport Int.Marseille Provence    FR - 13725 Marignane Cedex
114149;24;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS S.A.S. 500511 668  Airport Int.Marseille Provence    FR - 13725 Marignane Cedex
109598;10,43;1;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS SAS 500511 210  1 Boulevard du 19 mars 1962    FR - 95500 Gonesse
112132;10,46;2;Pfänderstrasse  50-52  DE - 88161 Lindenberg;AIRBUS HELICOPTERS SAS 500511 226  1 Boulevard du 19 mars 1962    FR - 95500 Gonesse
